t,fx,fy,fz,fqw,fqx,fqy,fqz,tx,ty,tz,tqw,tqx,tqy,tqz,flag_fem,flag_tib,wrote_fem,wrote_tib,wrote_fem_x,wrote_fem_y,wrote_fem_z,wrote_fem_qw,wrote_fem_qx,wrote_fem_qy,wrote_fem_qz,wrote_tib_x,wrote_tib_y,wrote_tib_z,wrote_tib_qw,wrote_tib_qx,wrote_tib_qy,wrote_tib_qz
1.903529167175293,-0.275801725492962,0.0418990483296717,0.26067026910650676,0.9825846851654306,-0.17677842728597398,0.053830978306896364,0.01946663553805898,-0.3113390966676293,-0.10006465918011806,0.15317312675832737,-0.3268487965901658,-0.11198452490692998,-0.19923072468395886,0.9170258713312479,1,1,1,1,-0.275801725492962,0.0418990483296717,0.26067026910650676,0.9825846851654306,-0.17677842728597423,0.05383097830689645,0.019466635538059007,-0.3113390966676293,-0.10006465918011806,0.15317312675832737,-0.32684879659016564,-0.11198452490693002,-0.19923072468395892,0.9170258713312484
2.109619140625,-0.2757652152940036,0.04190349962271525,0.26065932929741903,0.9825923538547474,-0.17675317881511526,0.053750091119077734,0.019532220294415464,-0.3112671355470983,-0.10005984351755037,0.153164458573705,-0.3267237918035574,-0.11212057694979397,-0.1991764591522233,0.9170655801051166,1,1,1,1,-0.2757652152940036,0.04190349962271525,0.26065932929741903,0.9825923538547474,-0.17675317881511474,0.053750091119077574,0.019532220294415405,-0.3112671355470983,-0.10005984351755037,0.153164458573705,-0.3267237918035572,-0.11212057694979399,-0.19917645915222332,0.9170655801051169
2.3672189712524414,-0.27581085905156677,0.041900770716485125,0.26069170373670414,0.9825804394685171,-0.17680535861387411,0.05382063441561023,0.019464954414956444,-0.31132868889092385,-0.10006585899514288,0.15317390984460702,-0.32679845485132114,-0.11196483342146986,-0.19923569410871442,0.9170451374805444,1,1,1,1,-0.27581085905156677,0.041900770716485125,0.26069170373670414,0.9825804394685171,-0.17680535861387414,0.05382063441561025,0.019464954414956447,-0.31132868889092385,-0.10006585899514288,0.15317390984460702,-0.32679845485132125,-0.11196483342146989,-0.1992356941087145,0.9170451374805446
2.594602346420288,-0.27584538635663225,0.04189775015050237,0.2606926461584405,0.9825734650360799,-0.17681078961616045,0.053957789571621374,0.019387816453792065,-0.3113479343703669,-0.10006790539655919,0.15317631676992302,-0.32686906559760853,-0.11199856214681542,-0.19922692528859745,0.9170177578828252,1,1,1,1,-0.27584538635663225,0.04189775015050237,0.2606926461584405,0.9825734650360799,-0.17681078961616026,0.053957789571621305,0.01938781645379204,-0.3113479343703669,-0.10006790539655919,0.15317631676992302,-0.32686906559760825,-0.11199856214681546,-0.1992269252885975,0.9170177578828256
2.8435890674591064,-0.2758135107941262,0.041907479955558796,0.2606411156350832,0.9825930672035065,-0.17671223296384708,0.05390314529919154,0.019444843311034462,-0.31131776188472077,-0.10006369514519019,0.15316756921994396,-0.32681507667425885,-0.11199846170014856,-0.19922346684307102,0.917037763941173,1,1,1,1,-0.2758135107941262,0.041907479955558796,0.2606411156350832,0.9825930672035065,-0.17671223296384764,0.05390314529919171,0.019444843311034524,-0.31131776188472077,-0.10006369514519019,0.15316756921994396,-0.32681507667425863,-0.1119984617001486,-0.19922346684307113,0.9170377639411733
3.091876745223999,-0.27581229224836723,0.04190598746585539,0.26065332644217115,0.9825834196100063,-0.17674158079802732,0.05397958393147869,0.019453576614729434,-0.3112900224636278,-0.10005433947230238,0.15317338781056145,-0.3267086395172648,-0.11202159623705056,-0.19920880957887416,0.9170760475704561,1,1,1,1,-0.27581229224836723,0.04190598746585539,0.26065332644217115,0.9825834196100063,-0.17674158079802685,0.053979583931478545,0.019453576614729382,-0.3112900224636278,-0.10005433947230238,0.15317338781056145,-0.32670863951726453,-0.11202159623705062,-0.19920880957887427,0.9170760475704564
3.3358891010284424,-0.2757696137394035,0.04190146669968656,0.2606709911228548,0.9825868801513026,-0.17677456262257368,0.05378280001414253,0.019524020763313093,-0.3113326093213533,-0.10006080310385926,0.15317185436366917,-0.32681987773263566,-0.11196717272815612,-0.1992351666685471,0.9170373319078371,1,1,1,1,-0.2757696137394035,0.04190146669968656,0.2606709911228548,0.9825868801513026,-0.1767745626225732,0.05378280001414238,0.01952402076331304,-0.3113326093213533,-0.10006080310385926,0.15317185436366917,-0.3268198777326358,-0.11196717272815616,-0.19923516666854718,0.9170373319078374
3.527808666229248,-0.2757729138067182,0.04190383850327198,0.2606723545118832,0.9825785924372084,-0.17677699757012313,0.05392163131511762,0.01953613294701907,-0.31136508720942796,-0.10007056816407944,0.15316996266234448,-0.32692116473593247,-0.1119847572988441,-0.1992178090521263,0.9170028520876534,1,1,1,1,-0.2757729138067182,0.04190383850327198,0.2606723545118832,0.9825785924372084,-0.1767769975701234,0.05392163131511771,0.0195361329470191,-0.31136508720942796,-0.10007056816407944,0.15316996266234448,-0.3269211647359325,-0.11198475729884416,-0.19921780905212638,0.9170028520876539
3.756279230117798,-0.2758390716872092,0.041900749153660904,0.26068934990740417,0.9825705766301553,-0.17680632700168247,0.05401977719051737,0.01940227680312325,-0.311336497224576,-0.10006705667050775,0.1531725437903613,-0.32687857904070455,-0.11202087138140267,-0.199217579042163,0.9170136722753162,1,1,1,1,-0.2758390716872092,0.041900749153660904,0.26068934990740417,0.9825705766301553,-0.17680632700168372,0.05401977719051775,0.019402276803123387,-0.311336497224576,-0.10006705667050775,0.1531725437903613,-0.32687857904070455,-0.11202087138140272,-0.19921757904216306,0.9170136722753164
3.998297929763794,-0.2758518612705692,0.041899382573646365,0.260652945925679,0.9825914782287031,-0.17672487006531326,0.053915119572457565,0.019376973298683105,-0.3113396821299684,-0.10006171130702325,0.1531743008109559,-0.32678767151791016,-0.1119516778593974,-0.1992413396793166,0.917049359702715,1,1,1,1,-0.2758518612705692,0.041899382573646365,0.260652945925679,0.9825914782287031,-0.17672487006531368,0.05391511957245769,0.01937697329868315,-0.3113396821299684,-0.10006171130702325,0.1531743008109559,-0.32678767151791027,-0.11195167785939744,-0.19924133967931668,0.9170493597027153
4.209656238555908,-0.2758138485324143,0.04189971902225034,0.2606872113523862,0.9825849851876669,-0.1768018023729461,0.05375571953433183,0.019447163772035845,-0.3113045955407025,-0.10005752044227537,0.15316659141510708,-0.32677389287885733,-0.11205256030761518,-0.19920278618558998,0.9170503239393154,1,1,1,1,-0.2758138485324143,0.04189971902225034,0.2606872113523862,0.9825849851876669,-0.17680180237294632,0.05375571953433189,0.01944716377203587,-0.3113045955407025,-0.10005752044227537,0.15316659141510708,-0.3267738928788573,-0.11205256030761525,-0.19920278618559012,0.917050323939316
4.445516109466553,-0.2757698790340716,0.04190173976439998,0.2606947193741406,0.9825698581506741,-0.1768199312031117,0.053936893399812134,0.019544751558111563,-0.31128312635631694,-0.10005566345828966,0.15317124947677796,-0.3267192075117216,-0.11207763213799361,-0.19918952251261157,0.9170696254584223,1,1,1,1,-0.2757698790340716,0.04190173976439998,0.2606947193741406,0.9825698581506741,-0.17681993120311196,0.053936893399812204,0.01954475155811159,-0.31128312635631694,-0.10005566345828966,0.15317124947677796,-0.3267192075117215,-0.11207763213799363,-0.19918952251261163,0.9170696254584227
4.632052659988403,-0.27581524383961076,0.041900248740890794,0.26066869912999435,0.9825850982490736,-0.1767572805730412,0.05388848049765526,0.01947870973487272,-0.311334159235963,-0.10006249224573925,0.1531748431369328,-0.3267881220116054,-0.11192531119570415,-0.19924836093388515,0.9170508920943446,1,1,1,1,-0.27581524383961076,0.041900248740890794,0.26066869912999435,0.9825850982490736,-0.1767572805730419,0.05388848049765548,0.0194787097348728,-0.311334159235963,-0.10006249224573925,0.1531748431369328,-0.3267881220116054,-0.11192531119570417,-0.1992483609338852,0.917050892094345
4.862170457839966,-0.27576715949189096,0.04190696829859952,0.26065693129067696,0.9825890533810432,-0.17674891354984734,0.05381965415590651,0.019545295117563952,-0.3113464603305566,-0.10006889709601582,0.1531713109624507,-0.32689965995163045,-0.11203371524845704,-0.1992157903058178,0.917004977011556,1,1,1,1,-0.27576715949189096,0.04190696829859952,0.26065693129067696,0.9825890533810432,-0.17674891354984812,0.05381965415590675,0.01954529511756404,-0.3113464603305566,-0.10006889709601582,0.1531713109624507,-0.3268996599516304,-0.11203371524845707,-0.19921579030581785,0.9170049770115564
5.0847227573394775,-0.27580787542289054,0.04190674188108107,0.26068565513975855,0.9825788783803201,-0.17679987023629107,0.05386237749874605,0.019478139939053563,-0.311330904136479,-0.10006702548635693,0.15316315887933032,-0.32685692228861857,-0.11201357371361911,-0.19919740026412328,0.9170266666700213,1,1,1,1,-0.27580787542289054,0.04190674188108107,0.26068565513975855,0.9825788783803201,-0.17679987023629132,0.053862377498746124,0.01947813993905359,-0.311330904136479,-0.10006702548635693,0.15316315887933032,-0.32685692228861846,-0.11201357371361917,-0.19919740026412336,0.9170266666700216
5.328935623168945,-0.2758524947418591,0.04189903324074162,0.26069592277471604,0.982577403521951,-0.17681295491427088,0.053877560112988505,0.01939158525795204,-0.3113308729714054,-0.1000619878909554,0.15317312668499036,-0.326825541681937,-0.11197104904656259,-0.19923242126190296,0.9170354365005972,1,1,1,1,-0.2758524947418591,0.04189903324074162,0.26069592277471604,0.982577403521951,-0.17681295491427104,0.053877560112988554,0.019391585257952062,-0.3113308729714054,-0.1000619878909554,0.15317312668499036,-0.32682554168193667,-0.11197104904656262,-0.19923242126190302,0.9170354365005974
5.563932657241821,-0.27587795605032644,0.04190594501665551,0.2606760990761659,0.9825767490759522,-0.1767720546078817,0.054045839190553814,0.0193292563548174,-0.31129329353698115,-0.10005302687561189,0.15316345659143812,-0.3268166327507551,-0.1121436400509859,-0.19917367241881648,0.9170302834523925,1,1,1,1,-0.27587795605032644,0.04190594501665551,0.2606760990761659,0.9825767490759522,-0.17677205460788142,0.05404583919055374,0.01932925635481737,-0.31129329353698115,-0.10005302687561189,0.15316345659143812,-0.326816632750755,-0.11214364005098595,-0.19917367241881656,0.9170302834523928
5.791163921356201,-0.27585979498453017,0.04190470238808999,0.26066325522814626,0.9825769541005953,-0.17675475945670235,0.05408021422654868,0.019380781950440372,-0.3113566212138649,-0.10005865957740034,0.15317232865367225,-0.32687241858437294,-0.11199463384588458,-0.19922993149075272,0.9170163893610184,1,1,1,1,-0.27585979498453017,0.04190470238808999,0.26066325522814626,0.9825769541005953,-0.17675475945670294,0.05408021422654886,0.019380781950440438,-0.3113566212138649,-0.10005865957740034,0.15317232865367225,-0.326872418584373,-0.11199463384588462,-0.1992299314907528,0.9170163893610186
6.023293495178223,-0.2757927285737024,0.04190795597099045,0.2606746036366661,0.9825793563986529,-0.17677129117945414,0.05393691603272649,0.019507129025981663,-0.31137178391906095,-0.10006464833707897,0.15317721474579454,-0.32686032400445436,-0.11185696297106851,-0.19927772833940585,0.9170271181456294,1,1,1,1,-0.2757927285737024,0.04190795597099045,0.2606746036366661,0.9825793563986529,-0.17677129117945542,0.05393691603272688,0.019507129025981805,-0.31137178391906095,-0.10006464833707897,0.15317721474579454,-0.32686032400445436,-0.11185696297106856,-0.19927772833940594,0.9170271181456299
6.256483316421509,-0.2758131436816715,0.04190455384463504,0.26065814916932856,0.9825826484592777,-0.17674840657933183,0.05397201455630374,0.019451513132733383,-0.3113334491088212,-0.10005841185809523,0.15317367850479452,-0.3268266911902476,-0.11199414343035914,-0.1992257698220323,0.9170336517280886,1,1,1,1,-0.2758131436816715,0.04190455384463504,0.26065814916932856,0.9825826484592777,-0.17674840657933277,0.05397201455630403,0.019451513132733488,-0.3113334491088212,-0.10005841185809523,0.15317367850479452,-0.32682669119024765,-0.11199414343035918,-0.19922576982203238,0.9170336517280889
6.444405555725098,-0.27584319274145447,0.04190408043346491,0.26068300861644944,0.98258395715754,-0.17678904309646123,0.05383793193280826,0.019387585276807957,-0.3112691954197675,-0.10005739231736217,0.15316486037100904,-0.3267033600610352,-0.11208564939564339,-0.19916209209927813,0.9170802488305072,1,1,1,1,-0.27584319274145447,0.04190408043346491,0.26068300861644944,0.98258395715754,-0.17678904309646135,0.05383793193280829,0.019387585276807968,-0.3112691954197675,-0.10005739231736217,0.15316486037100904,-0.32670336006103534,-0.11208564939564343,-0.19916209209927827,0.9170802488305075
6.6697399616241455,-0.2758243881243595,0.04190236428935307,0.2606722672899607,0.982582148556445,-0.1767686769252665,0.053917731108225515,0.01944310850744078,-0.31135495499030447,-0.1000634643383595,0.15317966576950226,-0.32683659088774175,-0.11189605944141251,-0.19926012857529007,0.9170346317879831,1,1,1,1,-0.2758243881243595,0.04190236428935307,0.2606722672899607,0.982582148556445,-0.17676867692526713,0.05391773110822571,0.019443108507440854,-0.31135495499030447,-0.1000634643383595,0.15317966576950226,-0.3268365908877418,-0.11189605944141258,-0.19926012857529016,0.9170346317879834
6.873759031295776,-0.2757897551138264,0.04190633662761309,0.2606825830434884,0.9825836443753553,-0.17678272954056606,0.053830275641286826,0.0194820370242819,-0.31133108721809954,-0.10006071864453389,0.1531772615732962,-0.32683962942719635,-0.1119614236919065,-0.19924082468942855,0.917029765066462,1,1,1,1,-0.2757897551138264,0.04190633662761309,0.2606825830434884,0.9825836443753553,-0.17678272954056637,0.05383027564128692,0.019482037024281935,-0.31133108721809954,-0.10006071864453389,0.1531772615732962,-0.32683962942719613,-0.11196142369190659,-0.19924082468942872,0.9170297650664627
7.075842380523682,-0.2758075922835775,0.04191240626808301,0.2606885294343898,0.9825703933781892,-0.17680882534192455,0.053999491730227715,0.019445210996963627,-0.31130246568168607,-0.1000598797667091,0.1531705000304789,-0.32679176987392494,-0.1120041202690556,-0.19922200577755525,0.9170456960257708,1,1,1,1,-0.2758075922835775,0.04191240626808301,0.2606885294343898,0.9825703933781892,-0.1768088253419258,0.0539994917302281,0.019445210996963763,-0.31130246568168607,-0.1000598797667091,0.1531705000304789,-0.32679176987392494,-0.11200412026905565,-0.19922200577755533,0.9170456960257712
7.254139423370361,-0.27583883707174406,0.041903347115184814,0.26069915281686745,0.9825718067434399,-0.17681200523899573,0.0539775576669849,0.019405737929922475,-0.3113392100322316,-0.10006295345028109,0.15317672805971133,-0.32686266996416397,-0.11198094316738721,-0.19923343870625143,0.9170207741662796,1,1,1,1,-0.27583883707174406,0.041903347115184814,0.26069915281686745,0.9825718067434399,-0.17681200523899693,0.05397755766698526,0.019405737929922607,-0.3113392100322316,-0.10006295345028109,0.15317672805971133,-0.32686266996416385,-0.11198094316738727,-0.19923343870625151,0.91702077416628
7.475906848907471,-0.2757947724027381,0.041907110556579086,0.260696229108536,0.9825831353633853,-0.17681515792243943,0.05373293605167308,0.019482135703996435,-0.31129996998298237,-0.1000669733072313,0.1531593395458967,-0.32681086046950586,-0.11208784905196983,-0.19915373706287665,0.9170434911104132,1,1,1,1,-0.2757947724027381,0.041907110556579086,0.260696229108536,0.9825831353633853,-0.1768151579224403,0.05373293605167334,0.01948213570399653,-0.31129996998298237,-0.1000669733072313,0.1531593395458967,-0.32681086046950597,-0.11208784905196989,-0.19915373706287676,0.9170434911104136
7.675664901733398,-0.2758348928181648,0.04191002809694053,0.2606905128734018,0.9825782564072937,-0.17680726112526288,0.05387489022803732,0.019407695687604865,-0.3113158847038313,-0.10005884179157505,0.1531700329610671,-0.32680323242793774,-0.11203456771308312,-0.1991978717303743,0.9170431346507553,1,1,1,1,-0.2758348928181648,0.04191002809694053,0.2606905128734018,0.9825782564072937,-0.17680726112526315,0.05387489022803741,0.019407695687604896,-0.3113158847038313,-0.10005884179157505,0.1531700329610671,-0.32680323242793746,-0.11203456771308318,-0.1991978717303744,0.9170431346507557
7.86072301864624,-0.2757779500366954,0.04191115635742876,0.26064481843084225,0.9825966145781776,-0.1767130670713367,0.053806556303313616,0.019525353889850317,-0.3113497977025215,-0.1000678982883078,0.15317477470283333,-0.3268449600229312,-0.11194565499719748,-0.19922738255224612,0.9170327106904302,1,1,1,1,-0.2757779500366954,0.04191115635742876,0.26064481843084225,0.9825966145781776,-0.17671306707133824,0.05380655630331408,0.019525353889850487,-0.3113497977025215,-0.1000678982883078,0.15317477470283333,-0.32684496002293106,-0.11194565499719752,-0.19922738255224617,0.9170327106904305
8.032024383544922,-0.2757654316460475,0.041909978091892425,0.2606550496420821,0.9825894981699831,-0.1767403550170255,0.05383723061947916,0.01955192046172443,-0.31133639479412445,-0.10006118070904045,0.15317305002397513,-0.3268451299258398,-0.11200441288959963,-0.19922132470072723,0.9170267914960307,1,1,1,1,-0.2757654316460475,0.041909978091892425,0.2606550496420821,0.9825894981699831,-0.17674035501702656,0.05383723061947949,0.019551920461724548,-0.31133639479412445,-0.10006118070904045,0.15317305002397513,-0.3268451299258397,-0.11200441288959968,-0.19922132470072734,0.9170267914960312
8.220571041107178,-0.2757698478289375,0.041912171710386664,0.26068367628655614,0.9825771291050397,-0.17680413816858728,0.05385805087352019,0.019539509775492632,-0.31131230875236093,-0.10005394102173502,0.15316760927726317,-0.326851828288237,-0.11205790882140881,-0.19920815454954865,0.9170207296327456,1,1,1,1,-0.2757698478289375,0.041912171710386664,0.26068367628655614,0.9825771291050397,-0.17680413816858812,0.05385805087352044,0.019539509775492726,-0.31131230875236093,-0.10005394102173502,0.15316760927726317,-0.32685182828823683,-0.11205790882140884,-0.19920815454954868,0.9170207296327458
8.40550947189331,-0.2757550602121419,0.04191072953197972,0.2606599673646044,0.9825860579461875,-0.1767500533263954,0.05386020293544463,0.019573858041801805,-0.31134975803393367,-0.10005471480566096,0.1531764726613296,-0.3268051612333607,-0.1119011947429317,-0.19926099607538522,0.9170450177877787,1,1,1,1,-0.2757550602121419,0.04191072953197972,0.2606599673646044,0.9825860579461875,-0.1767500533263956,0.05386020293544469,0.019573858041801825,-0.31134975803393367,-0.10005471480566096,0.1531764726613296,-0.32680516123336056,-0.11190119474293173,-0.19926099607538522,0.9170450177877788
8.5797278881073,-0.27580095441296903,0.04190753208176451,0.2606471237997343,0.9825952966334324,-0.17671293281062334,0.053847947618228045,0.019478730672960923,-0.3113378317488342,-0.10005618524712744,0.15317705758616612,-0.32680051340779137,-0.11195643607984246,-0.19923929840325844,0.9170446460388294,1,1,1,1,-0.27580095441296903,0.04190753208176451,0.2606471237997343,0.9825952966334324,-0.1767129328106241,0.05384794761822829,0.01947873067296101,-0.3113378317488342,-0.10005618524712744,0.15317705758616612,-0.3268005134077914,-0.1119564360798425,-0.1992392984032585,0.9170446460388294
8.780340433120728,-0.2757510718549321,0.04191176040623931,0.26067049910839935,0.9825971685271926,-0.1767562519403084,0.05363835705864349,0.019569324321692574,-0.31134532387462943,-0.10005716811182601,0.15317843515496823,-0.3267857926143449,-0.1118930967472048,-0.19926015233677216,0.9170530913401151,1,1,1,1,-0.2757510718549321,0.04191176040623931,0.26067049910839935,0.9825971685271926,-0.17675625194030858,0.05363835705864354,0.019569324321692595,-0.31134532387462943,-0.10005716811182601,0.15317843515496823,-0.32678579261434487,-0.11189309674720485,-0.19926015233677222,0.9170530913401155
8.963615655899048,-0.27581330170961443,0.041904142196900473,0.26068805284263924,0.9825796295044191,-0.17680306405565407,0.05384935667668822,0.019447236538838623,-0.3112883963636244,-0.10005935574513695,0.15316096879004526,-0.3267728411034963,-0.11207058185716312,-0.19916478036414526,0.9170567513855661,1,1,1,1,-0.27581330170961443,0.041904142196900473,0.26068805284263924,0.9825796295044191,-0.17680306405565382,0.053849356676688144,0.019447236538838595,-0.3112883963636244,-0.10005935574513695,0.15316096879004526,-0.326772841103496,-0.11207058185716318,-0.19916478036414537,0.9170567513855665
9.113938331604004,-0.2758298447489341,0.04190494231549835,0.26067672985729334,0.9825736418830117,-0.1767877292374401,0.05401774472393528,0.019422160610099045,-0.31131648534826895,-0.10006115561812141,0.15316832521283277,-0.3268186533651151,-0.11201875888044888,-0.19920438212716415,0.9170381560288708,1,1,1,1,-0.2758298447489341,0.04190494231549835,0.26067672985729334,0.9825736418830117,-0.176787729237441,0.05401774472393555,0.019422160610099142,-0.31131648534826895,-0.10006115561812141,0.15316832521283277,-0.32681865336511506,-0.11201875888044892,-0.1992043821271642,0.9170381560288711
9.288706302642822,-0.27580559970674184,0.0419100556936918,0.2606625701852117,0.9825876858998279,-0.17675105720315498,0.05386556492942979,0.01946803047104507,-0.31134427616212723,-0.10005772690098641,0.15317848209552065,-0.3268420458588612,-0.11195721479197686,-0.19923827531702532,0.9170299715731841,1,1,1,1,-0.27580559970674184,0.0419100556936918,0.2606625701852117,0.9825876858998279,-0.17675105720315573,0.05386556492943002,0.01946803047104515,-0.31134427616212723,-0.10005772690098641,0.15317848209552065,-0.3268420458588611,-0.11195721479197689,-0.19923827531702534,0.9170299715731843
9.447468996047974,-0.27584153405702116,0.04190885838855027,0.2606810815454482,0.9825756133210638,-0.17678831248783008,0.053992269620740795,0.019387921385281885,-0.31133187040761096,-0.1000553292982115,0.15317264081483656,-0.32682756433338583,-0.11194931899015577,-0.19924406673762027,0.9170348385090947,1,1,1,1,-0.27584153405702116,0.04190885838855027,0.2606810815454482,0.9825756133210638,-0.1767883124878305,0.053992269620740926,0.019387921385281934,-0.31133187040761096,-0.1000553292982115,0.15317264081483656,-0.32682756433338594,-0.11194931899015581,-0.19924406673762038,0.9170348385090951
9.63472318649292,-0.27585044142290327,0.04191116948475443,0.26067632569915417,0.9825855596243623,-0.17677710102180758,0.053855876549390294,0.019365410739283297,-0.31136503235726004,-0.10005831644466275,0.15317033489933507,-0.3269127380373966,-0.11200023179673646,-0.1992309086970413,0.9170011203952376,1,1,1,1,-0.27585044142290327,0.04191116948475443,0.26067632569915417,0.9825855596243623,-0.17677710102180808,0.05385587654939044,0.019365410739283353,-0.31136503235726004,-0.10005831644466275,0.15317033489933507,-0.3269127380373967,-0.11200023179673653,-0.1992309086970414,0.9170011203952381
